title,date,description,amount,hours,subtotal,discount,rate,rate_ptm,rate_nm,rate_wkn,rate_wkd,rate_wth,rate_ftm,omi,east_oak,down,atrium,broadway,meditation,west_oak,jingletown,up,kitchen,meridian,fdd,rcd,hdd,fd,pd,mrd
215013 GlobalGirl Media,2015-03-21,IHO Staffing,35,6,210,,Full Time Member Weekend Rate - Founder Discount,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
215013-2 GlobalGirl Media ,2015-03-21,On Broadway,210,3.5,735,0.25,Full Time Member Weekend Rate - Founder Discount,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
215013-2 GlobalGirl Media ,2015-03-21,Standard Janitorial Fee/Waste Removal,300,Flat Fee,300,,Full Time Member Weekend Rate - Founder Discount,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
215013-2 GlobalGirl Media ,2015-03-21,A/V Technician,40,2,80,,Full Time Member Weekend Rate - Founder Discount,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
215013-2 GlobalGirl Media ,2015-03-21,IHO Staffing,35,5.5,192.5,,Full Time Member Weekend Rate - Founder Discount,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
215013 GlobalGirl Media,2015-03-21,A/V Technician,40,2,80,,Full Time Member Weekend Rate - Founder Discount,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
215013 GlobalGirl Media,2015-03-21,Set Up & Reset,75,3,225,,Full Time Member Weekend Rate - Founder Discount,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
215014 OneLife IHO Collab ,2015-03-21,IHO Staffing,40,5,200,,Non Member Weekend Rate - Partnership Discount,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
215014-2 OneLife IHO Collab,2015-03-21,Standard Janitorial Fee/Waste Removal,150,Flat Fee,150,,Non Member Weekend Rate - Partnership Discount,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
215014-2 OneLife IHO Collab,2015-03-21,On Broadway,315,3,945,0.4,Non Member Weekend Rate - Partnership Discount,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
215014-2 OneLife IHO Collab,2015-03-21,Set Up & Reset,100,2,200,,Non Member Weekend Rate - Partnership Discount,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
215014-2 OneLife IHO Collab,2015-03-21,IHO Staffing,40,5,200,,Non Member Weekend Rate - Partnership Discount,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
215014 OneLife IHO Collab ,2015-03-21,A/V Technician,40,5,200,,Non Member Weekend Rate - Partnership Discount,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
215014 OneLife IHO Collab ,2015-03-21,Standard Janitorial Fee/Waste Removal,150,Flat Fee,150,,Non Member Weekend Rate - Partnership Discount,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
215014 OneLife IHO Collab ,2015-03-21,On Broadway,315,3,945,0.4,Non Member Weekend Rate - Partnership Discount,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
215014 OneLife IHO Collab ,2015-03-21,Set Up & Reset,100,2,200,,Non Member Weekend Rate - Partnership Discount,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
215015 Oakland Institute,2015-04-24,Waste Removal Fee ,100,Flat Fee,100,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215015 Oakland Institute,2015-04-24,On Broadway,315,3,945,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
215015 Oakland Institute,2015-04-24,Standard Janitorial Fee,250,Flat Fee,250,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215015-2 Oakland Institute ,2015-04-24,Standard Janitorial Fee,250,Flat Fee,250,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215015-3 Oakland Institute ,2015-04-24,Compostables,15.05,100 cups,15,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215015-2 Oakland Institute ,2015-04-24,East Oakland,55,5.5,302.5,,Non Member Weekend Rate,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215015-2 Oakland Institute ,2015-04-24,IHO Staffing,40,5.5,220,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215015-2 Oakland Institute ,2015-04-24,A/V Technician,40,5,200,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215015-2 Oakland Institute ,2015-04-24,Set Up & Break Down,100,2.5,250,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215015-2 Oakland Institute ,2015-04-24,Waste Removal Fee ,100,Flat Fee,100,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215015-2 Oakland Institute ,2015-04-24,On Broadway,315,3,945,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
215015 Oakland Institute,2015-04-24,A/V Technician,40,5,200,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215015 Oakland Institute,2015-04-24,IHO Staffing,40,5.5,220,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215015 Oakland Institute,2015-04-24,Set Up & Break Down,100,2.5,250,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215016 Youth Business USA,2015-03-01,Sm. Party Janitorial Fee/Waste Removal,140,Flat Fee,140,,Full Time Member Weekend Rate,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215016 Youth Business USA,2015-03-01,IHO Staffing,40,3.5,140,,Full Time Member Weekend Rate,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
215016 Youth Business USA,2015-03-01,OMI Gallery,90,3.5,315,,Full Time Member Weekend Rate,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315001-2 Presidio Kunstler,2015-04-09,IHO Staffing,40,5,200,,Full Time Member Weekday Rate -- Multi-Room Discount,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
315001 Presidio Kunstler ,2015-04-09,IHO Staffing,40,4.75,190,,Full Time Member Weekday Rate -- Multi-Room Discount,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
315001-2 Presidio Kunstler,2015-04-09,A/V Technician,40,5,200,,Full Time Member Weekday Rate -- Multi-Room Discount,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
315001-2 Presidio Kunstler,2015-04-09,OMI Gallery,60,3.25,195,0.15,Full Time Member Weekday Rate -- Multi-Room Discount,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
315001-2 Presidio Kunstler,2015-04-09,Large Party Janitorial Fee,300,Flat Fee,300,,Full Time Member Weekday Rate -- Multi-Room Discount,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
315001-2 Presidio Kunstler,2015-04-09,On Broadway,180,1.75,315,0.15,Full Time Member Weekday Rate -- Multi-Room Discount,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
315001-2 Presidio Kunstler,2015-04-09,Set Up & Reset,75,3,225,,Full Time Member Weekday Rate -- Multi-Room Discount,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
315001 Presidio Kunstler ,2015-04-09,Atrium,110,1.5,165,0.15,Full Time Member Weekday Rate -- Multi-Room Discount,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
315001 Presidio Kunstler ,2015-04-09,A/V Technician,40,3,120,,Full Time Member Weekday Rate -- Multi-Room Discount,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
315001 Presidio Kunstler ,2015-04-09,Set Up & Reset,75,2.5,187.5,,Full Time Member Weekday Rate -- Multi-Room Discount,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
315001 Presidio Kunstler ,2015-04-09,OMI Gallery,60,2.75,165,0.15,Full Time Member Weekday Rate -- Multi-Room Discount,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
315001 Presidio Kunstler ,2015-04-09,Large Party Janitorial Fee,300,Flat Fee,300,,Full Time Member Weekday Rate -- Multi-Room Discount,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
315001 Presidio Kunstler ,2015-04-09,On Broadway,180,1.5,270,0.15,Full Time Member Weekday Rate -- Multi-Room Discount,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
315002-2 Develop Yourself ,0001-255-255,Atrium (50% cancellation deposit),864,1,864,0.5,Part Time Member Weekend Rate  - Multi Day Discount,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
315002-2 Develop Yourself ,0001-255-255,Standard Janitorial Fee/Waste Removal,500,Flat Fee,500,,Part Time Member Weekend Rate  - Multi Day Discount,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315002-2 Develop Yourself ,0001-255-255,On Broadway,255,16,4080,0.7,Part Time Member Weekend Rate  - Multi Day Discount,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
315002-2 Develop Yourself ,0001-255-255,Set Up & Reset,75,4,300,,Part Time Member Weekend Rate  - Multi Day Discount,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315002 Develop Yourself,0001-255-255,Standard Janitorial Fee/Waste Removal,500,Flat Fee,500,,Part Time Member Weekend Rate  - Multi Day Discount,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
